file,count
.claude/work-queue/pending/WRK-1265.md,7
.claude/work-queue/pending/WRK-1268.md,7
.claude/skills/engineering/marine-offshore/aqwa-analysis/SKILL.md,7
config/scheduled-tasks/schedule-tasks.yaml,7
.claude/work-queue/assets/WRK-1316/stage-objectives-and-flowcharts.md,7
scripts/data/doc_intelligence/benchmark_docling.py,7
scripts/operations/sanitize-machine-names.sh,7
digitalmodel/src/digitalmodel/naval_architecture/holtrop_mennen.py,7
scripts/work-queue/backfill-issues.sh,7
.claude/work-queue/assets/WRK-5106/evidence/execute.yaml,7
.claude/work-queue/assets/WRK-5100/evidence/execute.yaml,7
.claude/work-queue/assets/WRK-5111/evidence/gate-evidence-summary.json,7
.claude/work-queue/assets/WRK-1369/evidence/execute.yaml,7
.claude/work-queue/assets/workspace-hub-1363/evidence/execute.yaml,7
specs/modules/jaunty-sparking-hollerith.md,7
.claude/work-queue/pending/WRK-1010.md,6
.claude/work-queue/working/WRK-1011.md,6
scripts/work-queue/assign-categories.py,6
.claude/work-queue/assets/WRK-478/implementation-review.html,6
scripts/work-queue/stages/stage-05-user-review-plan-draft.yaml,6
scripts/work-queue/stages/stage-06-cross-review.yaml,6
scripts/work-queue/stages/stage-07-user-review-plan-final.yaml,6
scripts/work-queue/stages/stage-13-agent-cross-review.yaml,6
scripts/work-queue/stages/stage-17-user-review-implementation.yaml,6
.claude/work-queue/pending/WRK-1031.md,6
.claude/work-queue/working/WRK-1034.md,6
.claude/work-queue/assets/WRK-1034/evidence/stage-evidence.yaml,6
.claude/rules/patterns.md,6
.claude/work-queue/assets/WRK-1044/checkpoint.yaml,6
.claude/work-queue/assets/WRK-1044/ac-test-matrix.md,6
scripts/work-queue/checkpoint_writer.py,6
.claude/work-queue/pending/WRK-1054.md,6
.claude/work-queue/pending/WRK-1058.md,6
config/ai-tools/mcp-servers.yaml,6
.claude/work-queue/working/WRK-1061.md,6
scripts/review/generate-review-input.sh,6
.claude/work-queue/assets/WRK-1055/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-1063/evidence/stage-evidence.yaml,6
.claude/work-queue/pending/WRK-1067.md,6
.claude/work-queue/pending/WRK-1073.md,6
.claude/work-queue/pending/WRK-1074.md,6
.claude/work-queue/assets/WRK-1066/evidence/plan-final-review.yaml,6
scripts/cron/setup-cron.sh,6
digitalmodel/pytest.ini,6
.claude/work-queue/assets/WRK-637/evidence/stage-evidence.yaml,6
.claude/skills/data/energy/npv-analyzer/SKILL.md,6
.claude/work-queue/assets/WRK-577/evidence/stage-evidence.yaml,6
.claude/skills/workspace-hub/ecosystem-terminology/SKILL.md,6
scripts/work-queue/tests/test_unclaimed_detection.py,6
tests/quality/test_check_doc_drift.py,6
scripts/quality/check_doc_drift.py,6
tests/work-queue/test_whats_next.bats,6
.claude/work-queue/pending/WRK-1102.md,6
.claude/work-queue/assets/WRK-684/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-1105/evidence/user-review-plan-draft.yaml,6
scripts/quality/check_complexity_ratchet.py,6
digitalmodel/tests/benchmarks/test_cp_benchmarks.py,6
.claude/work-queue/assets/WRK-118/evidence/future-work.yaml,6
scripts/skills/audit-skill-violations.sh,6
specs/skills/capability-assessment-wrk-624-skills.md,6
.claude/work-queue/assets/WRK-1014/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-1124/evidence/stage-evidence.yaml,6
scripts/work-queue/scan-ghost-pending.sh,6
.claude/work-queue/working/WRK-1148.md,6
.claude/work-queue/pending/WRK-1153.md,6
.claude/work-queue/pending/WRK-5037.md,6
digitalmodel/src/digitalmodel/cathodic_protection/__init__.py,6
.claude/work-queue/pending/WRK-1157.md,6
.claude/work-queue/working/WRK-1101.md,6
.claude/work-queue/assets/WRK-1148/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-5035/evidence/user-review-browser-open.yaml,6
.claude/work-queue/assets/WRK-5037/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-1161/evidence/user-review-browser-open.yaml,6
.claude/work-queue/assets/WRK-1128/evidence/resource-intelligence.yaml,6
.claude/work-queue/pending/WRK-1128.md,6
.claude/work-queue/assets/WRK-5039/evidence/stage-evidence.yaml,6
.claude/work-queue/assets/WRK-5054/evidence/user-review-browser-open.yaml,6
.claude/work-queue/pending/WRK-294.md,6
.claude/work-queue/working/WRK-1171.md,6
scripts/data/document-index/config.yaml,6
/mnt/workspace-hub/.claude/work-queue/pending/WRK-294.md,6
digitalmodel/src/digitalmodel/workflows/automation/quality_gates.py,6
.claude/skills/data/doc-intelligence-promotion/SKILL.md,6
.claude/work-queue/pending/WRK-1242.md,6
.claude/skills/data/documents/pdf-text-extractor/SKILL.md,6
.claude/work-queue/pending/WRK-1301.md,6
.claude/skills/data/documents/pdf/SKILL.md,6
tests/work-queue/test_checkpoint_decisions.sh,6
.claude/work-queue/assets/WRK-1323/evidence/resource-intelligence.yaml,6
scripts/work-queue/migrate-wrk-to-github.sh,6
specs/modules/warm-stargazing-brook.md,6
/mnt/workspace-hub/digitalmodel/src/digitalmodel/structural/parachute/generate_frame_cad.py,6
.claude/skills/coordination/workspace/work-queue/actions/capture.md,6
.claude/work-queue/pending/WRK-5103.md,6
.claude/work-queue/pending/WRK-5107.md,6
.claude/work-queue/assets/WRK-5107/evidence/gate-evidence-summary.yaml,6
specs/wrk/WRK-5124/plan.md,6
.claude/work-queue/working/workspace-hub-1362.md,6
.claude/work-queue/pending/WRK-1005.md,5
.claude/work-queue/pending/WRK-1013.md,5
.claude/work-queue/pending/WRK-1024.md,5
.claude/work-queue/assets/WRK-691/evidence/stage-evidence.yaml,5
scripts/session/detect-drift.sh,5
.claude/work-queue/assets/WRK-691/evidence/future-work.yaml,5
.claude/work-queue/assets/WRK-1017/stage6-review-compact.md,5
scripts/agents/tests/test-plan-gate.sh,5
.github/workflows/baseline-check.yml,5
scripts/work-queue/stages/stage-01-capture.yaml,5
scripts/work-queue/stages/stage-10-work-execution.yaml,5
scripts/work-queue/stages/stage-14-verify-gate-evidence.yaml,5
.claude/work-queue/assets/WRK-1031/evidence/stage-evidence.yaml,5
.claude/commands/workspace-hub/wrk-resume.md,5
.claude/work-queue/pending/WRK-1036.md,5
.claude/work-queue/assets/WRK-1036/evidence/future-work.yaml,5
scripts/work-queue/tests/test_d_item_gates.py,5
.claude/work-queue/assets/WRK-1044/evidence/stage-evidence.yaml,5
.claude/work-queue/assets/WRK-1046/evidence/stage-evidence.yaml,5
scripts/work-queue/tests/test_stage_auto_loop.py,5
.claude/work-queue/pending/WRK-1056.md,5
.claude/work-queue/assets/WRK-1055/evidence/user-review-publish.yaml,5
.claude/work-queue/pending/WRK-1062.md,5
.claude/work-queue/pending/WRK-1064.md,5
assetutilities/.pre-commit-config.yaml,5
.claude/work-queue/assets/WRK-1061/evidence/user-review-browser-open.yaml,5
.claude/work-queue/assets/WRK-1061/evidence/future-work.yaml,5
scripts/hooks/context-monitor.sh,5
scripts/hooks/tests/test-session-start-notify.sh,5
digitalmodel/tests/contracts/conftest.py,5
.claude/work-queue/pending/WRK-1083.md,5
.claude/skills/workspace-hub/stages/stage-13-agent-cross-review.md,5
.claude/work-queue/pending/WRK-1087.md,5
.claude/work-queue/assets/WRK-1081/evidence/stage-evidence.yaml,5
specs/wrk/WRK-1087/wrk-1087-agent-audit-trail.md,5
.claude/work-queue/assets/WRK-1070/evidence/user-review-publish.yaml,5
.claude/work-queue/assets/WRK-1064/evidence/user-review-publish.yaml,5
.claude/work-queue/pending/WRK-667.md,5
.claude/work-queue/pending/WRK-1090.md,5
.claude/work-queue/pending/WRK-1093.md,5
.claude/work-queue/pending/WRK-1094.md,5
.claude/work-queue/pending/WRK-1095.md,5
.claude/work-queue/assets/WRK-1090/evidence/user-review-publish.yaml,5
scripts/work-queue/tests/test_archive_readiness.py,5
.claude/work-queue/assets/WRK-1071/plan_claude.md,5
scripts/testing/tests/test_run_benchmarks.py,5
tests/work-queue/test-machine-id-ranges.sh,5
.claude/work-queue/assets/WRK-1016/evidence/execute.yaml,5
.claude/skills/coordination/workspace/skills-curation/SKILL.md,5
.claude/work-queue/assets/WRK-1124/evidence/future-work.yaml,5
.claude/work-queue/assets/WRK-1123/evidence/stage-evidence.yaml,5
.claude/work-queue/pending/WRK-1130.md,5
.claude/work-queue/assets/WRK-1111/evidence/stage-evidence.yaml,5
.claude/work-queue/assets/WRK-1119/evidence/stage-evidence.yaml,5
.claude/work-queue/pending/WRK-1139.md,5
.claude/work-queue/pending/WRK-1147.md,5
.claude/work-queue/assets/WRK-1113/evidence/stage-evidence.yaml,5
knowledge/seeds/naval-architecture-resources.yaml,5
.claude/work-queue/assets/WRK-1151/evidence/execute.yaml,5
.claude/work-queue/pending/WRK-5040.md,5
digitalmodel/src/digitalmodel/cathodic_protection/dnv_rp_b401.py,5
.claude/work-queue/assets/WRK-1113/evidence/execute.yaml,5
.claude/work-queue/assets/WRK-1113/evidence/future-work.yaml,5
.claude/work-queue/pending/WRK-1154.md,5
.claude/work-queue/pending/WRK-1158.md,5
.claude/work-queue/assets/WRK-1154/evidence/user-review-browser-open.yaml,5
.claude/work-queue/assets/WRK-1158/evidence/user-review-publish.yaml,5
tests/skills/test_doc_extraction_skill.py,5
.claude/skills/engineering/doc-extraction/drilling-riser/SKILL.md,5
.claude/work-queue/assets/WRK-5035/evidence/user-review-publish.yaml,5
.claude/work-queue/assets/WRK-5036/evidence/stage-evidence.yaml,5
.claude/work-queue/pending/WRK-5046.md,5
.claude/work-queue/pending/WRK-5047.md,5
scripts/data/doc-intelligence/extract-document.py,5
.claude/work-queue/assets/WRK-1151/evidence/user-review-publish.yaml,5
.claude/work-queue/assets/WRK-1161/evidence/user-review-publish.yaml,5
tests/data/doc_intelligence/test_fetcher.py,5
.claude/work-queue/assets/WRK-5038/evidence/future-work.yaml,5
.claude/work-queue/assets/WRK-5038/evidence/stage-evidence.yaml,5
.claude/work-queue/working/WRK-1012.md,5
.claude/work-queue/assets/WRK-1128/evidence/activation.yaml,5
.claude/work-queue/working/WRK-5039.md,5
digitalmodel/README.md,5
.claude/work-queue/assets/WRK-5054/evidence/user-review-close.yaml,5
.claude/work-queue/assets/WRK-5054/evidence/execute.yaml,5
.claude/work-queue/assets/WRK-5054/evidence/activation.yaml,5
.claude/work-queue/assets/WRK-5054/evidence/claim-evidence.yaml,5
.claude/work-queue/assets/WRK-1171/evidence/execute.yaml,5
scripts/data/document-index/subcategory-classify.py,5
.claude/work-queue/pending/WRK-1173.md,5
digitalmodel/tests/naval_architecture/test_en400_worked_examples.py,5
.claude/work-queue/assets/WRK-1178/evidence/user-review-publish.yaml,5
.claude/work-queue/pending/WRK-1183.md,5
digitalmodel/tests/test_spectral_fatigue_validation.py,5
examples/reporting/spectral-fatigue-dnv-rp-c203.yaml,5
.claude/work-queue/pending/WRK-1188.md,5
/mnt/local-analysis/achantas-data/taxes/2025/tax-preparation-guide.md,5
.claude/work-queue/pending/WRK-5086.md,5
scripts/data/document-index/phase-b-astm-validate.py,5
.claude/skills/data/document-index-pipeline/SKILL.md,5
.claude/work-queue/assets/WRK-1183/evidence/resource-intelligence.yaml,5
.claude/work-queue/assets/WRK-1170/evidence/resource-intelligence.yaml,5
.claude/work-queue/assets/WRK-1170/evidence/activation.yaml,5
.claude/work-queue/assets/WRK-1170/evidence/future-work.yaml,5
.claude/work-queue/pending/WRK-1246.md,5
sabithaandkrishnaestates/taxes/2025/tax-preparation-worksheet.yaml,5
scripts/data/doc_intelligence/tests/test_formula_to_python.py,5
.claude/work-queue/assets/WRK-1265/evidence/user-review-publish.yaml,5
.claude/work-queue/assets/WRK-1268/evidence/user-review-common-draft.yaml,5
scripts/cron/validate-schedule.py,5
.claude/work-queue/assets/WRK-1261/evidence/user-review-publish.yaml,5
.claude/work-queue/working/WRK-1279.md,5
assets/WRK-5082/references/parachute-aerodynamics.md,5
tests/work-queue/test-feature-auto-close.sh,5
.claude/work-queue/assets/WRK-1323/evidence/checklist-05.yaml,5
.claude/work-queue/assets/WRK-1323/evidence/execute.yaml,5
scripts/work-queue/backfill-domain-labels.sh,5
digitalmodel/src/digitalmodel/naval_architecture/compliance.py,5
.claude/work-queue/assets/WRK-5104/evidence/user-review-capture.yaml,5
.claude/work-queue/assets/WRK-5104/evidence/resource-intelligence.yaml,5
.claude/work-queue/working/WRK-5104.md,5
.claude/work-queue/working/WRK-5106.md,5
.claude/work-queue/assets/WRK-1389/evidence/execute.yaml,5
.claude/work-queue/working/WRK-5110.md,5
.claude/skills/workspace-hub/work-queue-orchestrator/SKILL.md,5
.claude/work-queue/assets/WRK-1295/evidence/execute.yaml,5
specs/modules/luminous-leaping-crescent.md,5
specs/modules/melodic-bouncing-rabbit.md,5
.claude/work-queue/assets/workspace-hub-1362/evidence/execute.yaml,5
.claude/work-queue/assets/workspace-hub-1363/evidence/future-work.yaml,5
scripts/domain-tag/generate-index-entries.py,5
scripts/work-queue/verify-log-presence.sh,4
.claude/skills/workspace-hub/INDEX.md,4
AGENTS.md,4
.claude/work-queue/pending/WRK-693.md,4
.claude/skills/workspace-hub/wrk-lifecycle-testpack/SKILL.md,4
.claude/work-queue/pending/WRK-1008.md,4
.claude/work-queue/assets/WRK-1002/evidence/stage-evidence.yaml,4
.claude/work-queue/working/WRK-1005.md,4
.claude/work-queue/assets/WRK-1015/evidence/future-work.yaml,4
.claude/work-queue/pending/WRK-1021.md,4
scripts/work-queue/stage5-gate-config.yaml,4
scripts/work-queue/stages/stage-19-close.yaml,4
.claude/work-queue/assets/WRK-1031/evidence/activation.yaml,4
.claude/work-queue/assets/WRK-1031/evidence/execute.yaml,4
.claude/work-queue/assets/WRK-1020/evidence/plan-final-review.yaml,4
specs/wrk/WRK-1036/plan.md,4
scripts/hooks/tidy-agent-teams.sh,4
scripts/work-queue/spawn-team.sh,4
.claude/work-queue/pending/WRK-1039.md,4
.claude/work-queue/pending/WRK-1045.md,4
.claude/work-queue/assets/WRK-1047/evidence/plan-final-review.yaml,4
scripts/readiness/harness-config.yaml,4
.claude/work-queue/assets/WRK-1047/evidence/user-review-publish.yaml,4
scripts/legal/legal-sanity-scan.sh,4
.claude/work-queue/assets/WRK-1037/evidence/user-review-browser-open.yaml,4
.claude/skills/data/energy/production-forecaster/SKILL.md,4
scripts/productivity/sections/ai-usage-summary.sh,4
.claude/work-queue/assets/WRK-1056/evidence/plan-final-review.yaml,4
assethold/.pre-commit-config.yaml,4
OGManufacturing/.pre-commit-config.yaml,4
.claude/work-queue/working/WRK-1063.md,4
.claude/work-queue/assets/WRK-1061/evidence/stage-evidence.yaml,4
.claude/work-queue/pending/WRK-1065.md,4
.claude/work-queue/pending/WRK-1068.md,4
.claude/work-queue/pending/WRK-1069.md,4
.claude/work-queue/assets/WRK-1065/evidence/user-review-browser-open.yaml,4
tests/hooks/test-context-monitor.sh,4
.claude/work-queue/assets/WRK-1066/evidence/user-review-browser-open.yaml,4
.claude/work-queue/assets/WRK-1066/evidence/future-work.yaml,4
.claude/work-queue/assets/WRK-1062/evidence/stage-evidence.yaml,4
.claude/work-queue/pending/WRK-1080.md,4
.claude/work-queue/pending/WRK-1081.md,4
.claude/work-queue/assets/WRK-1074/evidence/plan-final-review.yaml,4
worldenergydata/tests/contracts/conftest.py,4
.claude/work-queue/assets/WRK-1058/evidence/execute.yaml,4
.claude/work-queue/assets/WRK-1058/evidence/future-work.yaml,4
.claude/skills/workspace-hub/stages/stage-06-cross-review.md,4
.claude/skills/workspace-hub/stages/stage-10-work-execution.md,4
.claude/work-queue/pending/WRK-1086.md,4
assetutilities/pyproject.toml,4
tests/docs/test_build_api_docs.sh,4
assetutilities/mkdocs.yml,4
tests/search/test-symbol-index.sh,4
.claude/work-queue/assets/WRK-1087/evidence/plan-final-review.yaml,4
.claude/work-queue/assets/WRK-1070/evidence/user-review-browser-open.yaml,4
