file,count
docs/reports/orcawave-orcaflex-research-gaps.md,3
tests/solver/__init__.py,3
tests/solver/test_batch_submission.py,3
scripts/solver/batch-manifest.yaml.example,3
scripts/solver/submit-batch.sh,3
tests/solver/test_result_watcher.py,3
scripts/solver/post-process-hook.py,3
scripts/solver/watch-results.sh,3
scripts/solver/queue-health.sh,3
digitalmodel/tests/orcaflex/conftest.py,3
digitalmodel/tests/orcaflex/test_config.py,3
digitalmodel/tests/orcaflex/reporting/__init__.py,3
digitalmodel/src/digitalmodel/data_models/__init__.py,3
tests/analysis/test_collision_detection.py,3
tests/analysis/test_weighted_scoring.py,3
digitalmodel/src/digitalmodel/reservoir/stratigraphic.py,3
tests/document-intelligence/test_marine_standards_batch.py,3
tests/document-intelligence/test_marine_taxonomy.py,3
scripts/document-intelligence/marine-taxonomy-classifier.py,3
scripts/document-intelligence/cross-reference-registries.py,3
digitalmodel/tests/fatigue/test_spectral_fatigue.py,3
/tmp/apply_pv_changes.py,3
/tmp/apply_batch_changes.py,3
/tmp/apply_results_changes.py,3
digitalmodel/tests/fatigue/test_sn_library_api.py,3
digitalmodel/src/digitalmodel/fatigue/sn_library_api.py,3
digitalmodel/pyproject.toml,3
docs/dashboards/test-error-triage-2026-04-02.md,3
digitalmodel/src/digitalmodel/web/digitaltwinfeed/BuoyCALM/BuoyCALM.py,3
.planning/quick/adversarial-review-enforcement-plan.md,3
/tmp/review-1-solver.md,3
/tmp/review-2-gtm.md,3
/tmp/review-3-enforcement.md,3
/home/vamsee/.hermes/hermes-agent/agent/skill_utils.py,3
/home/vamsee/.hermes/config.yaml,3
scripts/curate_worked_examples.py,2
scripts/skills/generate-skill-evals.py,2
scripts/skills/run-skill-integration-tests.sh,2
tests/unit/test_execute_gate_variations.py,2
.claude/get-shit-done/workflows/plan-phase.md,2
scripts/skills/skill-health-dashboard.sh,2
/tmp/commit-msg.txt,2
/tmp/issue-comment.txt,2
scripts/enforcement/require-tdd-pairing.sh,2
.claude/hooks/tool-call-ceiling.sh,2
.claude/settings.json,2
docs/standards/SUBAGENT_CONTEXT_ISOLATION.md,2
AGENTS.md,2
scripts/enforcement/correction-to-skill-candidates.sh,2
.planning/prompts/session-handoff-2026-04-01-cron-hardening.md,2
tests/quality/test_doc_staleness_scanner.py,2
scripts/quality/doc-staleness-scanner.py,2
docs/WORKSPACE_HUB_CAPABILITIES_SUMMARY.md,2
.planning/prompts/session-handoff-2026-04-02-terminal3-analysis.md,2
docs/handoffs/session-2026-04-01-architecture-scanners.md,2
config/agents/hermes/SOUL.md,2
.planning/prompts/session-handoff-2026-04-02-terminal4-resource-registry.md,2
.planning/prompts/session-handoff-2026-04-01-terminal5.md,2
digitalmodel/tests/orcawave/test_config_models.py,2
digitalmodel/tests/orcawave/test_report_builder.py,2
digitalmodel/tests/solver/test_parametric_spec_generator.py,2
digitalmodel/src/digitalmodel/solvers/parametric_spec_generator.py,2
digitalmodel/tests/solver/test_diffraction_pipeline_e2e.py,2
digitalmodel/tests/field_development/__init__.py,2
digitalmodel/tests/geotechnical/__init__.py,2
digitalmodel/tests/nde/__init__.py,2
digitalmodel/tests/nde/test_nde.py,2
digitalmodel/tests/reservoir/__init__.py,2
digitalmodel/tests/reservoir/test_reservoir.py,2
digitalmodel/tests/web/__init__.py,2
digitalmodel/tests/web/test_package.py,2
digitalmodel/tests/web/test_todo_data.py,2
digitalmodel/tests/web/test_blueprint_coverage.py,2
digitalmodel/tests/web/test_template_code.py,2
tests/docs/test_staleness_scanner.py,2
scripts/docs/staleness-scanner.py,2
tests/document-intelligence/__init__.py,2
scripts/document-intelligence/__init__.py,2
scripts/document_intelligence/__init__.py,2
scripts/document_intelligence/ocr_parser.py,2
tests/document-intelligence/test_xlsx_extractor.py,2
scripts/document_intelligence/xlsx_formula_extractor.py,2
scripts/data/doc_intelligence/run_poc_extraction.py,2
docs/document-intelligence/conference-index-plan.md,2
scripts/document-intelligence/index-conferences.sh,2
docs/plans/overnight-prompts/2026-04-02/terminal-1-solver-queue-hardening.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-2-docstring-promotion.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-3-arch-scanner-enhancements.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-4-test-health-dashboard.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-5-doc-intelligence-marine.md,2
docs/plans/2026-04-02-overnight-5-terminal-prompts.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-1-results.md,2
docs/plans/overnight-prompts/2026-04-02/terminal-3-handoff.md,2
docs/handoffs/session-2026-04-02-terminal4-test-health-dashboard.md,2
docs/document-intelligence/session-handoff-terminal5-2026-04-02-execution.md,2
docs/plans/overnight-prompts/2026-04-03/terminal-1-orcawave-marine-tdd.md,2
docs/plans/overnight-prompts/2026-04-03/terminal-2-hull-orcaflex-tests.md,2
docs/plans/overnight-prompts/2026-04-03/terminal-3-test-deps-skeleton-uplift.md,2
docs/plans/overnight-prompts/2026-04-03/terminal-4-document-intelligence.md,2
docs/plans/overnight-prompts/2026-04-03/terminal-5-docstring-cron-automation.md,2
docs/plans/2026-04-03-overnight-5-terminal-prompts.md,2
/tmp/closing-comment.md,2
digitalmodel/src/digitalmodel/ansys/__init__.py,2
docs/plans/overnight-prompts/2026-04-02-night/terminal-1-cathodic-protection-tdd.md,2
docs/plans/overnight-prompts/2026-04-02-night/terminal-2-ansys-expansion-tdd.md,2
docs/plans/overnight-prompts/2026-04-02-night/terminal-3-fatigue-expansion-tdd.md,2
docs/plans/overnight-prompts/2026-04-02-night/terminal-4-test-infra-docstrings.md,2
docs/plans/overnight-prompts/2026-04-02-night/terminal-5-solver-hardening.md,2
docs/plans/2026-04-02-night-overnight-5-terminal-prompts.md,2
scripts/solver/validate_manifest.py,2
scripts/solver/results_dashboard.py,2
scripts/solver/retry_handler.py,2
docs/solver/README.md,2
digitalmodel/src/digitalmodel/marine_ops/artificial_lift/dynacard/visualization/svg_primitives.py,2
digitalmodel/src/digitalmodel/marine_ops/artificial_lift/dynacard/visualization/gallery_renderer.py,2
digitalmodel/src/digitalmodel/marine_ops/marine_analysis/rao_processor.py,2
digitalmodel/src/digitalmodel/marine_ops/marine_analysis/unified_rao_reader.py,2
digitalmodel/src/digitalmodel/marine_ops/marine_analysis/hydrodynamic_coefficients/plotting.py,2
digitalmodel/src/digitalmodel/marine_ops/marine_engineering/hydrodynamic_coefficients/plotting.py,2
digitalmodel/src/digitalmodel/marine_ops/marine_engineering/mooring_analysis/catenary_solver_v2.py,2
digitalmodel/examples/demos/demo_pipeline_cp.py,2
digitalmodel/src/digitalmodel/orcawave/rao_processing.py,2
digitalmodel/src/digitalmodel/orcawave/hydro_coefficients.py,2
digitalmodel/src/digitalmodel/orcawave/panel_mesh.py,2
digitalmodel/src/digitalmodel/orcawave/wave_spectrum.py,2
digitalmodel/src/digitalmodel/orcawave/motion_statistics.py,2
digitalmodel/src/digitalmodel/orcawave/drift_forces.py,2
digitalmodel/src/digitalmodel/orcawave/vessel_database.py,2
digitalmodel/src/digitalmodel/orcawave/__init__.py,2
digitalmodel/tests/orcawave/test_rao_processing.py,2
digitalmodel/tests/orcawave/test_hydro_coefficients.py,2
digitalmodel/tests/orcawave/test_panel_mesh.py,2
digitalmodel/tests/orcawave/test_wave_spectrum.py,2
digitalmodel/tests/orcawave/test_motion_statistics.py,2
digitalmodel/tests/orcawave/test_drift_forces.py,2
digitalmodel/tests/orcawave/test_vessel_database.py,2
/tmp/review-audit.sh,2
/tmp/test_review_audit.sh,2
scripts/maintenance/tests/test_review_audit.sh,2
/tmp/audit-signals.py,2
scripts/readiness/harness-config.yaml,2
.planning/session-notes/2026-04-01-skill-honing-execution.md,1
scripts/data/document-index/reclassify-domains.py,1
/mnt/ace-data/digitalmodel/docs/domains/metocean/literature/download-literature.sh,1
scripts/data/naval-architecture/download-naval-arch-docs.sh,1
scripts/lib/download-helpers.sh,1
scripts/data/research-literature/download-template.sh,1
docs/plans/2026-04-01-knowledge-persistence-architecture.md,1
scripts/skills/detect-skill-rot.py,1
scripts/cron/skill-curation-nightly.sh,1
.planning/research/templates/skill-design.md,1
.planning/research/2026-04-01-skill-design.md,1
scripts/skills/_rank_skills.py,1
docs-reorg-assessment.md,1
data/document-index/data-audit-report.md,1
data/document-index/registry.yaml,1
data/document-index/resource-intelligence-maturity.yaml,1
.planning/skills/integration-tests/gsd-debug.yaml,1
.planning/skills/integration-tests/gsd-help.yaml,1
.planning/skills/integration-tests/orchestrator-routing.yaml,1
.planning/skills/integration-tests/ecosystem-terminology.yaml,1
.planning/skills/integration-tests/repo-portfolio-steering.yaml,1
scripts/skills/run_skill_integration_tests.py,1
scripts/skills/skill-usage-report.py,1
.claude/skills/data/research-and-literature-gathering/SKILL.md,1
scripts/session/data-intelligence-context.py,1
scripts/session/data-intelligence-context.sh,1
scripts/session/session-briefing.sh,1
.claude/get-shit-done/references/data-intelligence.md,1
scripts/session/tests/test_data_intelligence_context.sh,1
.claude/get-shit-done/workflows/resume-project.md,1
scripts/productivity/sections/skill-evals.sh,1
.planning/prompts/session-handoff-2026-04-01-ai-orchestration.md,1
.planning/prompts/session-handoff-2026-04-01-context-compression.md,1
hull_library_audit.txt,1
docs/plans/session-handoff-2026-04-02-terminal1-arch-intel.md,1
docs/handoffs/session-2026-04-02-terminal4-doc-refresh.md,1
docs/document-intelligence/session-handoff-terminal5-2026-04-02.md,1
docs/plans/2026-04-01-overnight-5-terminal-prompts.md,1
docs/plans/overnight-prompts/terminal-1-architecture-intelligence.md,1
docs/plans/overnight-prompts/terminal-2-orcawave-tdd.md,1
docs/plans/overnight-prompts/terminal-3-skeleton-uplift.md,1
docs/plans/overnight-prompts/terminal-4-doc-refresh.md,1
docs/plans/overnight-prompts/terminal-5-doc-intelligence.md,1
docs/strategy/gtm/vessel-installation-contractors/email-templates.md,1
docs/strategy/gtm/job-market-scan/email-templates-by-vertical.md,1
aceengineer-strategy/pipeline/job-scan-integration.md,1
aceengineer-strategy/pipeline/scanner-hot-targets.md,1
aceengineer-strategy/strategy/go-to-market.md,1
aceengineer-strategy/pipeline/conference-prep-q2-2026.md,1
aceengineer-strategy/pipeline/otc-2026-meeting-requests.md,1
digitalmodel/src/digitalmodel/fatigue/scf_library.py,1
digitalmodel/src/digitalmodel/fatigue/hotspot_stress.py,1
digitalmodel/src/digitalmodel/fatigue/spectral_fatigue.py,1
digitalmodel/src/digitalmodel/fatigue/weld_classification.py,1
digitalmodel/src/digitalmodel/fatigue/fatigue_reporting.py,1
digitalmodel/src/digitalmodel/fatigue/multiaxial_fatigue.py,1
digitalmodel/src/digitalmodel/fatigue/environmental_correction.py,1
digitalmodel/tests/fatigue/__init__.py,1
digitalmodel/tests/fatigue/test_sn_library.py,1
digitalmodel/tests/fatigue/test_hotspot_stress.py,1
digitalmodel/tests/fatigue/test_weld_classification.py,1
digitalmodel/tests/fatigue/test_fatigue_reporting.py,1
digitalmodel/tests/fatigue/test_multiaxial_fatigue.py,1
digitalmodel/tests/fatigue/test_environmental_correction.py,1
digitalmodel/src/digitalmodel/cathodic_protection/coating.py,1
digitalmodel/src/digitalmodel/cathodic_protection/marine_structure_cp.py,1
digitalmodel/src/digitalmodel/cathodic_protection/iccp_design.py,1
digitalmodel/src/digitalmodel/cathodic_protection/cp_survey.py,1
digitalmodel/src/digitalmodel/cathodic_protection/corrosion_rate.py,1
digitalmodel/src/digitalmodel/cathodic_protection/anode_depletion.py,1
digitalmodel/src/digitalmodel/cathodic_protection/cp_monitoring.py,1
digitalmodel/src/digitalmodel/cathodic_protection/stray_current.py,1
digitalmodel/src/digitalmodel/cathodic_protection/cp_reporting.py,1
digitalmodel/tests/cathodic_protection/__init__.py,1
digitalmodel/tests/cathodic_protection/test_coating.py,1
digitalmodel/tests/cathodic_protection/test_pipeline_cp.py,1
digitalmodel/tests/cathodic_protection/test_marine_structure_cp.py,1
digitalmodel/tests/cathodic_protection/test_iccp_design.py,1
digitalmodel/tests/cathodic_protection/test_cp_survey.py,1
digitalmodel/tests/cathodic_protection/test_corrosion_rate.py,1
digitalmodel/tests/cathodic_protection/test_anode_depletion.py,1
digitalmodel/tests/cathodic_protection/test_cp_monitoring.py,1
digitalmodel/tests/cathodic_protection/test_stray_current.py,1
digitalmodel/tests/cathodic_protection/test_cp_reporting.py,1
digitalmodel/src/digitalmodel/ansys/apdl_generator.py,1
digitalmodel/src/digitalmodel/ansys/batch_runner.py,1
digitalmodel/src/digitalmodel/ansys/results_extractor.py,1
digitalmodel/src/digitalmodel/ansys/bolt_analysis.py,1
digitalmodel/src/digitalmodel/ansys/weld_assessment.py,1
digitalmodel/src/digitalmodel/ansys/fatigue_postprocessor.py,1
digitalmodel/src/digitalmodel/ansys/contact_analysis.py,1
digitalmodel/src/digitalmodel/ansys/thermal_analysis.py,1
digitalmodel/src/digitalmodel/ansys/report_generator.py,1
digitalmodel/tests/ansys/test_apdl_generator.py,1
digitalmodel/tests/ansys/test_batch_runner.py,1
digitalmodel/tests/ansys/test_results_extractor.py,1
digitalmodel/tests/ansys/test_bolt_analysis.py,1
digitalmodel/tests/ansys/test_weld_assessment.py,1
digitalmodel/tests/ansys/test_fatigue_postprocessor.py,1
digitalmodel/tests/ansys/test_contact_analysis.py,1
digitalmodel/tests/ansys/test_thermal_analysis.py,1
digitalmodel/tests/ansys/test_report_generator.py,1
digitalmodel/src/digitalmodel/infrastructure/utils/documentation_components.py,1
digitalmodel/src/digitalmodel/web/template_code/__init__.py,1
digitalmodel/src/digitalmodel/web/dtf/__init__.py,1
digitalmodel/src/digitalmodel/web/example_blueprint/__init__.py,1
digitalmodel/src/digitalmodel/web/example_SPA/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/todorestful/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/Floaters/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/BuoyCoupled/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/AppMenuDropdown/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/Pipings/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/TemplateCode/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/example_SPA/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/Metocean/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/todobasic/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/FixedWindTurbine/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/BuoyCALM/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/OnshorePipeline/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/StockAnalysis/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/GoMFields/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/Foundations/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/FloatingWindTurbine/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/AppMenuTextboxSubmit/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/FFS/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/bseedata/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/OffshoreRiser/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/dtf/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/example_blueprint/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/BuoySALM/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/Fatigue/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/OffshorePipeline/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/PlotlyPlot/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/PortfolioAnalysis/__init__.py,1
digitalmodel/src/digitalmodel/web/digitaltwinfeed/PressureVessels/__init__.py,1
/tmp/add_docstrings.py,1
/tmp/fix_remaining.py,1
digitalmodel/examples/demos/demo_sn_library.py,1
digitalmodel/examples/demos/demo_pressure_vessel.py,1
digitalmodel/src/digitalmodel/orcaflex/environment.py,1
digitalmodel/src/digitalmodel/orcaflex/model_builder.py,1
digitalmodel/src/digitalmodel/orcaflex/mooring_design.py,1
digitalmodel/src/digitalmodel/orcaflex/riser_config.py,1
digitalmodel/src/digitalmodel/orcaflex/pipelay_analysis.py,1
digitalmodel/src/digitalmodel/orcaflex/installation_analysis.py,1
digitalmodel/src/digitalmodel/orcaflex/weather_window.py,1
digitalmodel/src/digitalmodel/orcaflex/batch_parametric.py,1
digitalmodel/src/digitalmodel/orcaflex/code_check_engine.py,1
digitalmodel/src/digitalmodel/orcaflex/viv_screening.py,1
digitalmodel/src/digitalmodel/orcaflex/postprocessor.py,1
digitalmodel/src/digitalmodel/orcaflex/__init__.py,1
digitalmodel/tests/orcaflex/test_environment.py,1
digitalmodel/tests/orcaflex/test_model_builder.py,1
digitalmodel/tests/orcaflex/test_mooring_design.py,1
digitalmodel/tests/orcaflex/test_riser_config.py,1
digitalmodel/tests/orcaflex/test_pipelay_analysis.py,1
digitalmodel/tests/orcaflex/test_installation_analysis.py,1
digitalmodel/tests/orcaflex/test_weather_window.py,1
digitalmodel/tests/orcaflex/test_batch_parametric.py,1
digitalmodel/tests/orcaflex/test_code_check_engine.py,1
digitalmodel/tests/orcaflex/test_viv_screening.py,1
digitalmodel/tests/orcaflex/test_postprocessor.py,1
/tmp/require-review-on-push.sh,1
/tmp/test_require_review_on_push.sh,1
.git/hooks/pre-push.sh,1
.claude/skills/engineering/marine-offshore/cathodic-protection/SKILL.md,1
scripts/cron/hermes-session-export.sh,1
scripts/hooks/track-skill-patches.sh,1
scripts/cron/sync-agent-memories.sh,1
